property_id,check_in_date,room_category,successful_bookings,capacity,occcupancy,room_class,property_name,category,city,mmm yy,week no,day_type
16558,2022-07-28,RT4,2,3,66.67,Presidential,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekeday
17560,2022-07-28,RT1,17,40,42.5,Standard,Atliq City,Business,Mumbai,Jul 22,W 31,weekeday
17560,2022-07-28,RT2,18,45,40.0,Elite,Atliq City,Business,Mumbai,Jul 22,W 31,weekeday
17560,2022-07-28,RT3,10,25,40.0,Premium,Atliq City,Business,Mumbai,Jul 22,W 31,weekeday
17560,2022-07-28,RT4,5,13,38.46,Presidential,Atliq City,Business,Mumbai,Jul 22,W 31,weekeday
19558,2022-07-28,RT1,12,40,30.0,Standard,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekeday
19558,2022-07-28,RT2,12,39,30.77,Elite,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekeday
19558,2022-07-28,RT3,7,21,33.33,Premium,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekeday
19558,2022-07-28,RT4,3,7,42.86,Presidential,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekeday
19560,2022-07-28,RT1,17,26,65.38,Standard,Atliq City,Business,Bangalore,Jul 22,W 31,weekeday
19560,2022-07-28,RT2,18,38,47.37,Elite,Atliq City,Business,Bangalore,Jul 22,W 31,weekeday
19560,2022-07-28,RT3,8,19,42.11,Premium,Atliq City,Business,Bangalore,Jul 22,W 31,weekeday
19560,2022-07-28,RT4,9,16,56.25,Presidential,Atliq City,Business,Bangalore,Jul 22,W 31,weekeday
17561,2022-07-28,RT1,14,26,53.85,Standard,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekeday
17561,2022-07-28,RT2,21,36,58.33,Elite,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekeday
17561,2022-07-28,RT3,12,19,63.16,Premium,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekeday
17561,2022-07-28,RT4,3,4,75.0,Presidential,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekeday
16560,2022-07-28,RT1,15,34,44.12,Standard,Atliq City,Business,Delhi,Jul 22,W 31,weekeday
16560,2022-07-28,RT2,17,34,50.0,Elite,Atliq City,Business,Delhi,Jul 22,W 31,weekeday
16560,2022-07-28,RT3,9,20,45.0,Premium,Atliq City,Business,Delhi,Jul 22,W 31,weekeday
16560,2022-07-28,RT4,3,7,42.86,Presidential,Atliq City,Business,Delhi,Jul 22,W 31,weekeday
16561,2022-07-28,RT1,9,18,50.0,Standard,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekeday
16561,2022-07-28,RT2,12,24,50.0,Elite,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekeday
16561,2022-07-28,RT3,12,21,57.14,Premium,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekeday
16561,2022-07-28,RT4,5,10,50.0,Presidential,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekeday
16562,2022-07-28,RT1,11,31,35.48,Standard,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekeday
16562,2022-07-28,RT2,15,43,34.88,Elite,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekeday
16562,2022-07-28,RT3,9,18,50.0,Premium,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekeday
16562,2022-07-28,RT4,4,6,66.67,Presidential,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekeday
16563,2022-07-28,RT1,22,41,53.66,Standard,Atliq Palace,Business,Delhi,Jul 22,W 31,weekeday
16563,2022-07-28,RT2,20,38,52.63,Elite,Atliq Palace,Business,Delhi,Jul 22,W 31,weekeday
16563,2022-07-28,RT3,12,20,60.0,Premium,Atliq Palace,Business,Delhi,Jul 22,W 31,weekeday
16563,2022-07-28,RT4,9,18,50.0,Presidential,Atliq Palace,Business,Delhi,Jul 22,W 31,weekeday
17559,2022-07-28,RT1,14,32,43.75,Standard,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekeday
17559,2022-07-28,RT2,20,39,51.28,Elite,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekeday
17559,2022-07-28,RT3,7,16,43.75,Premium,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekeday
17559,2022-07-28,RT4,8,14,57.14,Presidential,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekeday
17562,2022-07-28,RT1,9,20,45.0,Standard,Atliq Bay,Luxury,Mumbai,Jul 22,W 31,weekeday
17562,2022-07-28,RT2,10,30,33.33,Elite,Atliq Bay,Luxury,Mumbai,Jul 22,W 31,weekeday
17562,2022-07-28,RT3,9,27,33.33,Premium,Atliq Bay,Luxury,Mumbai,Jul 22,W 31,weekeday
17562,2022-07-28,RT4,2,6,33.33,Presidential,Atliq Bay,Luxury,Mumbai,Jul 22,W 31,weekeday
17563,2022-07-28,RT1,12,25,48.0,Standard,Atliq Palace,Business,Mumbai,Jul 22,W 31,weekeday
17563,2022-07-28,RT2,24,44,54.55,Elite,Atliq Palace,Business,Mumbai,Jul 22,W 31,weekeday
17563,2022-07-28,RT3,8,16,50.0,Premium,Atliq Palace,Business,Mumbai,Jul 22,W 31,weekeday
17563,2022-07-28,RT4,7,19,36.84,Presidential,Atliq Palace,Business,Mumbai,Jul 22,W 31,weekeday
18558,2022-07-28,RT1,7,15,46.67,Standard,Atliq Grands,Luxury,Hyderabad,Jul 22,W 31,weekeday
18558,2022-07-28,RT2,13,30,43.33,Elite,Atliq Grands,Luxury,Hyderabad,Jul 22,W 31,weekeday
18558,2022-07-28,RT3,10,26,38.46,Premium,Atliq Grands,Luxury,Hyderabad,Jul 22,W 31,weekeday
18558,2022-07-28,RT4,7,20,35.0,Presidential,Atliq Grands,Luxury,Hyderabad,Jul 22,W 31,weekeday
18559,2022-07-28,RT1,16,42,38.1,Standard,Atliq Exotica,Luxury,Hyderabad,Jul 22,W 31,weekeday
18559,2022-07-28,RT2,15,44,34.09,Elite,Atliq Exotica,Luxury,Hyderabad,Jul 22,W 31,weekeday
18559,2022-07-28,RT3,9,23,39.13,Premium,Atliq Exotica,Luxury,Hyderabad,Jul 22,W 31,weekeday
18559,2022-07-28,RT4,6,19,31.58,Presidential,Atliq Exotica,Luxury,Hyderabad,Jul 22,W 31,weekeday
18561,2022-07-28,RT1,17,33,51.52,Standard,Atliq Blu,Luxury,Hyderabad,Jul 22,W 31,weekeday
18561,2022-07-28,RT2,22,40,55.0,Elite,Atliq Blu,Luxury,Hyderabad,Jul 22,W 31,weekeday
18561,2022-07-28,RT3,13,25,52.0,Premium,Atliq Blu,Luxury,Hyderabad,Jul 22,W 31,weekeday
18561,2022-07-28,RT4,6,9,66.67,Presidential,Atliq Blu,Luxury,Hyderabad,Jul 22,W 31,weekeday
18562,2022-07-28,RT1,21,38,55.26,Standard,Atliq Bay,Luxury,Hyderabad,Jul 22,W 31,weekeday
18562,2022-07-28,RT2,19,34,55.88,Elite,Atliq Bay,Luxury,Hyderabad,Jul 22,W 31,weekeday
18562,2022-07-28,RT3,14,29,48.28,Premium,Atliq Bay,Luxury,Hyderabad,Jul 22,W 31,weekeday
18562,2022-07-28,RT4,11,20,55.0,Presidential,Atliq Bay,Luxury,Hyderabad,Jul 22,W 31,weekeday
18563,2022-07-28,RT1,11,27,40.74,Standard,Atliq Palace,Business,Hyderabad,Jul 22,W 31,weekeday
18563,2022-07-28,RT2,12,29,41.38,Elite,Atliq Palace,Business,Hyderabad,Jul 22,W 31,weekeday
18563,2022-07-28,RT3,9,23,39.13,Premium,Atliq Palace,Business,Hyderabad,Jul 22,W 31,weekeday
18563,2022-07-28,RT4,8,18,44.44,Presidential,Atliq Palace,Business,Hyderabad,Jul 22,W 31,weekeday
19559,2022-07-28,RT1,10,24,41.67,Standard,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19559,2022-07-28,RT2,15,41,36.59,Elite,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19559,2022-07-28,RT3,12,27,44.44,Premium,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19559,2022-07-28,RT4,2,3,66.67,Presidential,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-28,RT1,16,36,44.44,Standard,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-28,RT2,17,45,37.78,Elite,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-28,RT3,12,29,41.38,Premium,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-28,RT4,4,7,57.14,Presidential,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
17564,2022-07-28,RT1,6,16,37.5,Standard,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
17564,2022-07-28,RT2,15,40,37.5,Elite,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
17564,2022-07-28,RT3,8,24,33.33,Premium,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
17564,2022-07-28,RT4,6,17,35.29,Presidential,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
18560,2022-07-28,RT1,16,30,53.33,Standard,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
18560,2022-07-28,RT2,19,40,47.5,Elite,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
18560,2022-07-28,RT3,14,24,58.33,Premium,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
18560,2022-07-28,RT4,9,15,60.0,Presidential,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
16559,2022-07-29,RT1,15,30,50.0,Standard,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekeday
16559,2022-07-29,RT2,17,41,41.46,Elite,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekeday
16559,2022-07-29,RT3,17,32,53.12,Premium,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekeday
16559,2022-07-29,RT4,10,18,55.56,Presidential,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekeday
19562,2022-07-29,RT1,18,30,60.0,Standard,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekeday
19562,2022-07-29,RT2,14,23,60.87,Elite,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekeday
19562,2022-07-29,RT3,15,29,51.72,Premium,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekeday
19562,2022-07-29,RT4,8,14,57.14,Presidential,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekeday
19563,2022-07-29,RT1,12,30,40.0,Standard,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekeday
19563,2022-07-29,RT2,19,45,42.22,Elite,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekeday
19563,2022-07-29,RT3,12,29,41.38,Premium,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekeday
19563,2022-07-29,RT4,4,6,66.67,Presidential,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekeday
17558,2022-07-29,RT1,7,19,36.84,Standard,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekeday
17558,2022-07-29,RT2,23,50,46.0,Elite,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekeday
17558,2022-07-29,RT3,11,27,40.74,Premium,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekeday
17558,2022-07-29,RT4,2,6,33.33,Presidential,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekeday
16558,2022-07-29,RT1,9,19,47.37,Standard,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekeday
16558,2022-07-29,RT2,13,22,59.09,Elite,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekeday
16558,2022-07-29,RT3,3,8,37.5,Premium,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekeday
16558,2022-07-29,RT4,2,3,66.67,Presidential,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekeday
17560,2022-07-29,RT1,18,40,45.0,Standard,Atliq City,Business,Mumbai,Jul 22,W 31,weekeday
17560,2022-07-29,RT2,18,45,40.0,Elite,Atliq City,Business,Mumbai,Jul 22,W 31,weekeday
17560,2022-07-29,RT3,12,25,48.0,Premium,Atliq City,Business,Mumbai,Jul 22,W 31,weekeday
17560,2022-07-29,RT4,6,13,46.15,Presidential,Atliq City,Business,Mumbai,Jul 22,W 31,weekeday
19558,2022-07-29,RT1,16,40,40.0,Standard,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekeday
19558,2022-07-29,RT2,14,39,35.9,Elite,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekeday
19558,2022-07-29,RT3,7,21,33.33,Premium,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekeday
19558,2022-07-29,RT4,2,7,28.57,Presidential,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekeday
19560,2022-07-29,RT1,15,26,57.69,Standard,Atliq City,Business,Bangalore,Jul 22,W 31,weekeday
19560,2022-07-29,RT2,19,38,50.0,Elite,Atliq City,Business,Bangalore,Jul 22,W 31,weekeday
19560,2022-07-29,RT3,8,19,42.11,Premium,Atliq City,Business,Bangalore,Jul 22,W 31,weekeday
19560,2022-07-29,RT4,8,16,50.0,Presidential,Atliq City,Business,Bangalore,Jul 22,W 31,weekeday
17561,2022-07-29,RT1,15,26,57.69,Standard,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekeday
17561,2022-07-29,RT2,19,36,52.78,Elite,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekeday
17561,2022-07-29,RT3,10,19,52.63,Premium,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekeday
17561,2022-07-29,RT4,2,4,50.0,Presidential,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekeday
16560,2022-07-29,RT1,15,34,44.12,Standard,Atliq City,Business,Delhi,Jul 22,W 31,weekeday
16560,2022-07-29,RT2,14,34,41.18,Elite,Atliq City,Business,Delhi,Jul 22,W 31,weekeday
16560,2022-07-29,RT3,7,20,35.0,Premium,Atliq City,Business,Delhi,Jul 22,W 31,weekeday
16560,2022-07-29,RT4,3,7,42.86,Presidential,Atliq City,Business,Delhi,Jul 22,W 31,weekeday
16561,2022-07-29,RT1,10,18,55.56,Standard,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekeday
16561,2022-07-29,RT2,15,24,62.5,Elite,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekeday
16561,2022-07-29,RT3,11,21,52.38,Premium,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekeday
16561,2022-07-29,RT4,6,10,60.0,Presidential,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekeday
16562,2022-07-29,RT1,12,31,38.71,Standard,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekeday
16562,2022-07-29,RT2,21,43,48.84,Elite,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekeday
16562,2022-07-29,RT3,8,18,44.44,Premium,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekeday
16562,2022-07-29,RT4,3,6,50.0,Presidential,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekeday
16563,2022-07-29,RT1,21,41,51.22,Standard,Atliq Palace,Business,Delhi,Jul 22,W 31,weekeday
16563,2022-07-29,RT2,19,38,50.0,Elite,Atliq Palace,Business,Delhi,Jul 22,W 31,weekeday
16563,2022-07-29,RT3,9,20,45.0,Premium,Atliq Palace,Business,Delhi,Jul 22,W 31,weekeday
16563,2022-07-29,RT4,9,18,50.0,Presidential,Atliq Palace,Business,Delhi,Jul 22,W 31,weekeday
17559,2022-07-29,RT1,16,32,50.0,Standard,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekeday
17559,2022-07-29,RT2,19,39,48.72,Elite,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekeday
17559,2022-07-29,RT3,9,16,56.25,Premium,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekeday
17559,2022-07-29,RT4,7,14,50.0,Presidential,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekeday
17562,2022-07-29,RT1,7,20,35.0,Standard,Atliq Bay,Luxury,Mumbai,Jul 22,W 31,weekeday
17562,2022-07-29,RT2,11,30,36.67,Elite,Atliq Bay,Luxury,Mumbai,Jul 22,W 31,weekeday
17562,2022-07-29,RT3,10,27,37.04,Premium,Atliq Bay,Luxury,Mumbai,Jul 22,W 31,weekeday
17562,2022-07-29,RT4,2,6,33.33,Presidential,Atliq Bay,Luxury,Mumbai,Jul 22,W 31,weekeday
17563,2022-07-29,RT1,11,25,44.0,Standard,Atliq Palace,Business,Mumbai,Jul 22,W 31,weekeday
17563,2022-07-29,RT2,23,44,52.27,Elite,Atliq Palace,Business,Mumbai,Jul 22,W 31,weekeday
17563,2022-07-29,RT3,9,16,56.25,Premium,Atliq Palace,Business,Mumbai,Jul 22,W 31,weekeday
17563,2022-07-29,RT4,11,19,57.89,Presidential,Atliq Palace,Business,Mumbai,Jul 22,W 31,weekeday
18558,2022-07-29,RT1,7,15,46.67,Standard,Atliq Grands,Luxury,Hyderabad,Jul 22,W 31,weekeday
18558,2022-07-29,RT2,13,30,43.33,Elite,Atliq Grands,Luxury,Hyderabad,Jul 22,W 31,weekeday
18558,2022-07-29,RT3,10,26,38.46,Premium,Atliq Grands,Luxury,Hyderabad,Jul 22,W 31,weekeday
18558,2022-07-29,RT4,9,20,45.0,Presidential,Atliq Grands,Luxury,Hyderabad,Jul 22,W 31,weekeday
18559,2022-07-29,RT1,17,42,40.48,Standard,Atliq Exotica,Luxury,Hyderabad,Jul 22,W 31,weekeday
18559,2022-07-29,RT2,14,44,31.82,Elite,Atliq Exotica,Luxury,Hyderabad,Jul 22,W 31,weekeday
18559,2022-07-29,RT3,8,23,34.78,Premium,Atliq Exotica,Luxury,Hyderabad,Jul 22,W 31,weekeday
18559,2022-07-29,RT4,6,19,31.58,Presidential,Atliq Exotica,Luxury,Hyderabad,Jul 22,W 31,weekeday
18561,2022-07-29,RT1,15,33,45.45,Standard,Atliq Blu,Luxury,Hyderabad,Jul 22,W 31,weekeday
18561,2022-07-29,RT2,20,40,50.0,Elite,Atliq Blu,Luxury,Hyderabad,Jul 22,W 31,weekeday
18561,2022-07-29,RT3,12,25,48.0,Premium,Atliq Blu,Luxury,Hyderabad,Jul 22,W 31,weekeday
18561,2022-07-29,RT4,4,9,44.44,Presidential,Atliq Blu,Luxury,Hyderabad,Jul 22,W 31,weekeday
18562,2022-07-29,RT1,22,38,57.89,Standard,Atliq Bay,Luxury,Hyderabad,Jul 22,W 31,weekeday
18562,2022-07-29,RT2,18,34,52.94,Elite,Atliq Bay,Luxury,Hyderabad,Jul 22,W 31,weekeday
18562,2022-07-29,RT3,16,29,55.17,Premium,Atliq Bay,Luxury,Hyderabad,Jul 22,W 31,weekeday
18562,2022-07-29,RT4,11,20,55.0,Presidential,Atliq Bay,Luxury,Hyderabad,Jul 22,W 31,weekeday
18563,2022-07-29,RT1,13,27,48.15,Standard,Atliq Palace,Business,Hyderabad,Jul 22,W 31,weekeday
18563,2022-07-29,RT2,11,29,37.93,Elite,Atliq Palace,Business,Hyderabad,Jul 22,W 31,weekeday
18563,2022-07-29,RT3,11,23,47.83,Premium,Atliq Palace,Business,Hyderabad,Jul 22,W 31,weekeday
18563,2022-07-29,RT4,7,18,38.89,Presidential,Atliq Palace,Business,Hyderabad,Jul 22,W 31,weekeday
19559,2022-07-29,RT1,10,24,41.67,Standard,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19559,2022-07-29,RT2,14,41,34.15,Elite,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19559,2022-07-29,RT3,10,27,37.04,Premium,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19559,2022-07-29,RT4,2,3,66.67,Presidential,Atliq Exotica,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-29,RT1,14,36,38.89,Standard,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-29,RT2,19,45,42.22,Elite,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-29,RT3,11,29,37.93,Premium,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
19561,2022-07-29,RT4,3,7,42.86,Presidential,Atliq Blu,Luxury,Bangalore,Jul 22,W 31,weekeday
17564,2022-07-29,RT1,6,16,37.5,Standard,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
17564,2022-07-29,RT2,14,40,35.0,Elite,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
17564,2022-07-29,RT3,12,24,50.0,Premium,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
17564,2022-07-29,RT4,5,17,29.41,Presidential,Atliq Seasons,Business,Mumbai,Jul 22,W 31,weekeday
18560,2022-07-29,RT1,15,30,50.0,Standard,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
18560,2022-07-29,RT2,21,40,52.5,Elite,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
18560,2022-07-29,RT3,13,24,54.17,Premium,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
18560,2022-07-29,RT4,8,15,53.33,Presidential,Atliq City,Business,Hyderabad,Jul 22,W 31,weekeday
16559,2022-07-30,RT1,21,30,70.0,Standard,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekend
16559,2022-07-30,RT2,32,41,78.05,Elite,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekend
16559,2022-07-30,RT3,22,32,68.75,Premium,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekend
16559,2022-07-30,RT4,11,18,61.11,Presidential,Atliq Exotica,Luxury,Delhi,Jul 22,W 31,weekend
19562,2022-07-30,RT1,20,30,66.67,Standard,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekend
19562,2022-07-30,RT2,16,23,69.57,Elite,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekend
19562,2022-07-30,RT3,21,29,72.41,Premium,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekend
19562,2022-07-30,RT4,11,14,78.57,Presidential,Atliq Bay,Luxury,Bangalore,Jul 22,W 31,weekend
19563,2022-07-30,RT1,16,30,53.33,Standard,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekend
19563,2022-07-30,RT2,32,45,71.11,Elite,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekend
19563,2022-07-30,RT3,17,29,58.62,Premium,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekend
19563,2022-07-30,RT4,4,6,66.67,Presidential,Atliq Palace,Business,Bangalore,Jul 22,W 31,weekend
17558,2022-07-30,RT1,12,19,63.16,Standard,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekend
17558,2022-07-30,RT2,32,50,64.0,Elite,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekend
17558,2022-07-30,RT3,18,27,66.67,Premium,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekend
17558,2022-07-30,RT4,4,6,66.67,Presidential,Atliq Grands,Luxury,Mumbai,Jul 22,W 31,weekend
16558,2022-07-30,RT1,13,19,68.42,Standard,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekend
16558,2022-07-30,RT2,14,22,63.64,Elite,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekend
16558,2022-07-30,RT3,6,8,75.0,Premium,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekend
16558,2022-07-30,RT4,3,3,100.0,Presidential,Atliq Grands,Luxury,Delhi,Jul 22,W 31,weekend
17560,2022-07-30,RT1,21,40,52.5,Standard,Atliq City,Business,Mumbai,Jul 22,W 31,weekend
17560,2022-07-30,RT2,26,45,57.78,Elite,Atliq City,Business,Mumbai,Jul 22,W 31,weekend
17560,2022-07-30,RT3,16,25,64.0,Premium,Atliq City,Business,Mumbai,Jul 22,W 31,weekend
17560,2022-07-30,RT4,8,13,61.54,Presidential,Atliq City,Business,Mumbai,Jul 22,W 31,weekend
19558,2022-07-30,RT1,19,40,47.5,Standard,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekend
19558,2022-07-30,RT2,20,39,51.28,Elite,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekend
19558,2022-07-30,RT3,12,21,57.14,Premium,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekend
19558,2022-07-30,RT4,4,7,57.14,Presidential,Atliq Grands,Luxury,Bangalore,Jul 22,W 31,weekend
19560,2022-07-30,RT1,22,26,84.62,Standard,Atliq City,Business,Bangalore,Jul 22,W 31,weekend
19560,2022-07-30,RT2,26,38,68.42,Elite,Atliq City,Business,Bangalore,Jul 22,W 31,weekend
19560,2022-07-30,RT3,15,19,78.95,Premium,Atliq City,Business,Bangalore,Jul 22,W 31,weekend
19560,2022-07-30,RT4,12,16,75.0,Presidential,Atliq City,Business,Bangalore,Jul 22,W 31,weekend
17561,2022-07-30,RT1,20,26,76.92,Standard,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekend
17561,2022-07-30,RT2,27,36,75.0,Elite,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekend
17561,2022-07-30,RT3,15,19,78.95,Premium,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekend
17561,2022-07-30,RT4,2,4,50.0,Presidential,Atliq Blu,Luxury,Mumbai,Jul 22,W 31,weekend
16560,2022-07-30,RT1,20,34,58.82,Standard,Atliq City,Business,Delhi,Jul 22,W 31,weekend
16560,2022-07-30,RT2,19,34,55.88,Elite,Atliq City,Business,Delhi,Jul 22,W 31,weekend
16560,2022-07-30,RT3,13,20,65.0,Premium,Atliq City,Business,Delhi,Jul 22,W 31,weekend
16560,2022-07-30,RT4,4,7,57.14,Presidential,Atliq City,Business,Delhi,Jul 22,W 31,weekend
16561,2022-07-30,RT1,13,18,72.22,Standard,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekend
16561,2022-07-30,RT2,16,24,66.67,Elite,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekend
16561,2022-07-30,RT3,17,21,80.95,Premium,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekend
16561,2022-07-30,RT4,8,10,80.0,Presidential,Atliq Blu,Luxury,Delhi,Jul 22,W 31,weekend
16562,2022-07-30,RT1,18,31,58.06,Standard,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekend
16562,2022-07-30,RT2,23,43,53.49,Elite,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekend
16562,2022-07-30,RT3,9,18,50.0,Premium,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekend
16562,2022-07-30,RT4,3,6,50.0,Presidential,Atliq Bay,Luxury,Delhi,Jul 22,W 31,weekend
16563,2022-07-30,RT1,27,41,65.85,Standard,Atliq Palace,Business,Delhi,Jul 22,W 31,weekend
16563,2022-07-30,RT2,32,38,84.21,Elite,Atliq Palace,Business,Delhi,Jul 22,W 31,weekend
16563,2022-07-30,RT3,15,20,75.0,Premium,Atliq Palace,Business,Delhi,Jul 22,W 31,weekend
16563,2022-07-30,RT4,11,18,61.11,Presidential,Atliq Palace,Business,Delhi,Jul 22,W 31,weekend
17559,2022-07-30,RT1,21,32,65.62,Standard,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekend
17559,2022-07-30,RT2,33,39,84.62,Elite,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekend
17559,2022-07-30,RT3,13,16,81.25,Premium,Atliq Exotica,Luxury,Mumbai,Jul 22,W 31,weekend
